 382 
0,0
1.1,0.000000046
2.1,0.000001558
3.1,0.000014755
4.1,0.000077154
5.2,0.000318838
6.3,0.001002284
7.4,0.002604094
8.5,0.005879319
9.6,0.011917582
10.7,0.022182831
11.8,0.038533807
12.9,0.063224743
14,0.098887701
15.1,0.148499473
16.2,0.215336934
17.2,0.294008557
18.2,0.392616362
19.2,0.514047686
20.2,0.661255433
21.2,0.837226114
22.2,1.044946612
23.2,1.287365533
24.2,1.567342594
25.2,1.88757684
26.2,2.250501925
27.2,2.658134657
28.2,3.111862192
29.2,3.61215498
30.2,4.158198397
31.2,4.74744829
32.2,5.375136832
33.2,6.033786653
34.2,6.712832076
35.2,7.398489297
36.2,8.07404633
37.2,8.720731485
38.2,9.319235238
39.2,9.851801089
40.2,10.304525258
41.2,10.669363266
42.2,10.945228678
43.2,11.137804666
44.2,11.258094468
45.2,11.320167037
46.2,11.338771802
47.2,11.327412256
48.2,11.297181526
49.2,11.256358023
50.2,11.210566415
51.2,11.163253296
52.2,11.116264487
53.2,11.070384607
54.2,11.025770713
55.2,10.982263256
56.2,10.939587225
57.2,10.897468585
58.2,10.855692261
59.2,10.814123551
60.2,10.772708839
61.2,10.731465852
62.2,10.690470124
63.2,10.649841254
64.2,10.609727023
65.3,10.566395376
66.4,10.524122149
67.5,10.483141179
68.6,10.443677605
69.7,10.405941452
70.8,10.370123395
71.9,10.336392244
73,10.304893804
74.1,10.275752464
75.2,10.249064082
76.3,10.224908458
77.4,10.203345172
78.5,10.184413555
79.6,10.168136649
80.7,10.15452289
81.8,10.143567999
82.9,10.135256884
84,10.129565509
85.1,10.126462655
86.2,10.125911571
87.3,10.12787148
88.4,10.132298909
89.5,10.139148851
90.6,10.148375737
91.7,10.159934221
92.8,10.173779794
93.9,10.189869231
95,10.208160875
96.1,10.228614796
97.2,10.25119283
98.3,10.275858511
99.4,10.302576919
100.5,10.331314458
101.6,10.362038566
102.7,10.394717376
103.8,10.42931933
104.9,10.465812754
106,10.504165399
107.1,10.54434395
108.2,10.586313505
109.3,10.630037036
110.4,10.675474832
111.5,10.722583915
112.6,10.771317467
113.7,10.821624243
114.8,10.873447991
115.9,10.926726893
117,10.981393025
118.1,11.037371857
119.2,11.094581797
120.3,11.152933797
121.4,11.21233103
122.5,11.272668649
123.6,11.333833645
124.7,11.395704809
125.8,11.458152818
126.9,11.521040442
128,11.584222884
129.1,11.647548263
130.2,11.710858227
131.3,11.773988715
132.4,11.836770843
133.5,11.899031913
134.6,11.960596543
135.7,12.021287888
136.8,12.08092894
137.9,12.139343889
139,12.196359521
140.1,12.251806621
141.2,12.30552137
142.3,12.357346694
143.4,12.407133552
144.5,12.454742143
145.6,12.500042985
146.7,12.542917891
147.8,12.583260777
148.9,12.620978337
150,12.655990536
151.1,12.688230949
152.2,12.71764693
153.3,12.744199609
154.4,12.767863747
155.5,12.788627428
156.6,12.806491632
157.7,12.821469678
158.8,12.833586565
159.9,12.842878229
161,12.849390725
162.1,12.853179361
163.2,12.854307795
164.3,12.852847109
165.4,12.848874877
166.5,12.842474245
167.6,12.833733027
168.7,12.822742831
169.8,12.809598219
170.9,12.794395924
172,12.7772341
173.1,12.758211641
174.2,12.737427548
175.3,12.714980357
176.4,12.690967894
177.5,12.665487037
178.6,12.638630678
179.7,12.610490981
180.8,12.581157666
181.9,12.550717699
183,12.519255099
184.1,12.48685079
185.2,12.453582477
186.3,12.419524572
187.4,12.384748138
188.5,12.349320865
189.6,12.313307071
190.7,12.276767724
191.8,12.239760481
192.9,12.20233975
194,12.164556757
195.1,12.126459628
196.2,12.088093485
197.3,12.049500542
198.4,12.010720212
199.5,11.971789218
200.6,11.932741706
201.7,11.893609355
202.8,11.854421502
203.9,11.815205247
205,11.775985579
206.1,11.736785478
207.2,11.697626033
208.3,11.658526552
209.4,11.619504661
210.5,11.580576412
211.6,11.54175638
212.7,11.503057757
213.8,11.464492447
214.9,11.426071151
216,11.387803451
217.1,11.349697891
218.2,11.311762051
219.3,11.274002622
220.4,11.236425472
