 782 
0,0
1.1,0
2.1,0
3.1,0
4.1,0
5.2,0
6.3,0
7.4,0
8.5,0
9.6,0
10.7,0
11.8,0
12.9,0
14,0
15.1,0
16.2,0
17.2,0
18.2,0
19.2,0
20.2,0
21.2,0
22.2,0
23.2,0
24.2,0
25.2,0
26.2,0
27.2,0
28.2,0
29.2,0
30.2,0
31.2,0
32.2,0
33.2,0
34.2,0
35.2,0
36.2,0
37.2,0
38.2,0
39.2,0
40.2,0
41.2,0
42.2,0
43.2,0
44.2,0
45.2,0
46.2,0
47.2,0
48.2,0.000000001
49.2,0.000000001
50.2,0.000000001
51.2,0.000000001
52.2,0.000000001
53.2,0.000000001
54.2,0.000000001
55.2,0.000000001
56.2,0.000000001
57.2,0.000000001
58.2,0.000000002
59.2,0.000000002
60.2,0.000000002
61.2,0.000000002
62.2,0.000000002
63.2,0.000000003
64.2,0.000000003
65.3,0.000000003
66.4,0.000000004
67.5,0.000000004
68.6,0.000000005
69.7,0.000000005
70.8,0.000000006
71.9,0.000000007
73,0.000000008
74.1,0.000000008
75.2,0.000000009
76.3,0.000000011
77.4,0.000000012
78.5,0.000000013
79.6,0.000000015
80.7,0.000000016
81.8,0.000000018
82.9,0.00000002
84,0.000000022
85.1,0.000000025
86.2,0.000000027
87.3,0.00000003
88.4,0.000000034
89.5,0.000000037
90.6,0.000000041
91.7,0.000000046
92.8,0.00000005
93.9,0.000000056
95,0.000000062
96.1,0.000000068
97.2,0.000000075
98.3,0.000000083
99.4,0.000000091
100.5,0.000000101
101.6,0.000000111
102.7,0.000000122
103.8,0.000000135
104.9,0.000000148
106,0.000000163
107.1,0.000000179
108.2,0.000000197
109.3,0.000000216
110.4,0.000000237
111.5,0.000000261
112.6,0.000000286
113.7,0.000000314
114.8,0.000000344
115.9,0.000000377
117,0.000000412
118.1,0.000000451
119.2,0.000000494
120.3,0.00000054
121.4,0.000000591
122.5,0.000000646
123.6,0.000000705
124.7,0.00000077
125.8,0.000000841
126.9,0.000000918
128,0.000001001
129.1,0.000001091
130.2,0.000001189
131.3,0.000001296
132.4,0.000001411
133.5,0.000001536
134.6,0.000001672
135.7,0.000001819
136.8,0.000001978
137.9,0.00000215
139,0.000002336
140.1,0.000002538
141.2,0.000002755
142.3,0.000002991
143.4,0.000003245
144.5,0.00000352
145.6,0.000003817
146.7,0.000004137
147.8,0.000004482
148.9,0.000004855
150,0.000005257
151.1,0.00000569
152.2,0.000006157
153.3,0.00000666
154.4,0.000007201
155.5,0.000007784
156.6,0.000008412
157.7,0.000009086
158.8,0.000009812
159.9,0.000010593
161,0.000011431
162.1,0.000012332
163.2,0.0000133
164.3,0.00001434
165.4,0.000015455
166.5,0.000016653
167.6,0.000017937
168.7,0.000019315
169.8,0.000020792
170.9,0.000022375
172,0.000024071
173.1,0.000025888
174.2,0.000027834
175.3,0.000029917
176.4,0.000032147
177.5,0.000034533
178.6,0.000037085
179.7,0.000039813
180.8,0.000042731
181.9,0.000045849
183,0.00004918
184.1,0.000052739
185.2,0.000056539
186.3,0.000060596
187.4,0.000064926
188.5,0.000069546
189.6,0.000074475
190.7,0.00007973
191.8,0.000085334
192.9,0.000091307
194,0.000097671
195.1,0.000104452
196.2,0.000111673
197.3,0.000119362
198.4,0.000127547
199.5,0.000136258
200.6,0.000145526
201.7,0.000155384
202.8,0.000165867
203.9,0.000177013
205,0.00018886
206.1,0.000201449
207.2,0.000214823
208.3,0.000229028
209.4,0.000244113
210.5,0.000260126
211.6,0.000277123
212.7,0.000295158
213.8,0.000314291
214.9,0.000334583
216,0.000356101
217.1,0.000378912
218.2,0.00040309
219.3,0.000428709
220.4,0.000455851
221.5,0.000484598
222.6,0.000515038
223.7,0.000547266
224.8,0.000581377
225.9,0.000617474
227,0.000655664
228.1,0.00069606
229.2,0.000738779
230.3,0.000783946
231.4,0.000831691
232.5,0.00088215
233.6,0.000935466
234.7,0.000991789
235.8,0.001051276
236.9,0.001114092
238,0.001180408
239.1,0.001250407
240.2,0.001324276
241.3,0.001402215
242.4,0.00148443
243.5,0.00157114
244.6,0.00166257
245.7,0.001758959
246.8,0.001860555
247.9,0.00196762
249,0.002080424
250.1,0.002199253
251.2,0.002324403
252.3,0.002456187
253.4,0.002594927
254.5,0.002740964
255.6,0.002894653
256.6,0.00304132
257.6,0.003194906
258.6,0.003355713
259.6,0.003524054
260.6,0.003700254
261.6,0.003884653
262.6,0.004077603
263.6,0.00427947
264.6,0.004490633
265.6,0.004711487
266.6,0.004942444
267.6,0.00518393
268.6,0.005436386
269.6,0.005700272
270.6,0.005976066
271.6,0.006264262
272.6,0.006565375
273.6,0.006879937
274.6,0.007208503
275.6,0.007551646
276.6,0.007909961
277.6,0.008284068
278.6,0.008674605
279.6,0.009082237
280.6,0.009507653
281.6,0.009951566
282.6,0.010414716
283.6,0.01089787
284.6,0.011401821
285.6,0.011927393
286.6,0.012475438
287.6,0.01304684
288.6,0.013642511
289.6,0.0142634
290.6,0.014910485
291.6,0.015584783
292.6,0.016287342
293.6,0.01701925
294.6,0.017781631
295.6,0.018575649
296.6,0.019402507
297.6,0.02026345
298.6,0.021159766
299.6,0.022092787
300.6,0.023063887
301.6,0.024074491
302.6,0.025126069
303.6,0.026220141
304.6,0.027358278
305.6,0.028542103
306.6,0.029773292
307.6,0.031053576
308.6,0.032384745
309.6,0.033768645
310.6,0.035207182
311.6,0.036702326
312.6,0.038256107
313.6,0.039870623
314.6,0.041548037
315.6,0.043290582
316.6,0.045100561
317.6,0.046980348
318.6,0.048932394
319.6,0.050959225
320.6,0.053063445
321.6,0.055247739
322.6,0.057514873
323.6,0.059867698
324.6,0.062309154
325.6,0.064842266
326.6,0.067470152
327.6,0.070196023
328.6,0.073023184
329.6,0.075955041
330.6,0.078995097
331.6,0.082146957
332.6,0.085414333
333.6,0.088801044
334.6,0.092311015
335.6,0.095948288
336.6,0.099717015
337.6,0.103621469
338.6,0.107666037
339.6,0.111855234
340.6,0.116193695
341.6,0.120686183
342.6,0.125337592
343.6,0.130152945
344.6,0.135137402
345.6,0.14029626
346.6,0.145634952
347.6,0.151159057
348.6,0.156874297
349.6,0.162786541
350.6,0.168901805
351.6,0.17522626
352.6,0.181766229
353.6,0.188528191
354.6,0.195518784
355.6,0.202744807
356.6,0.210213221
357.6,0.217931151
358.6,0.225905888
359.6,0.234144894
360.6,0.242655798
361.6,0.251446401
362.6,0.260524679
363.6,0.269898779
364.6,0.279577025
365.6,0.289567917
366.6,0.299880133
367.6,0.310522525
368.6,0.321504127
369.6,0.332834148
370.6,0.344521976
371.6,0.356577177
372.6,0.369009491
373.6,0.381828836
374.6,0.395045303
375.6,0.408669157
376.6,0.422710832
377.6,0.43718093
378.6,0.452090218
379.6,0.467449626
380.6,0.483270241
381.6,0.499563304
382.6,0.516340203
383.6,0.533612472
384.6,0.55139178
385.6,0.569689929
386.6,0.588518842
387.6,0.607890559
388.6,0.627817227
389.6,0.648311088
390.6,0.669384473
391.6,0.691049788
392.6,0.713319503
393.6,0.73620614
394.6,0.759722255
395.6,0.78388043
396.6,0.808693251
397.6,0.834173292
398.6,0.860333101
399.6,0.887185175
400.6,0.914741943
401.6,0.943015744
402.6,0.9720188
403.6,1.001763198
404.6,1.032260857
405.6,1.063523507
406.6,1.095562655
407.6,1.128389557
408.6,1.162015184
409.6,1.196450192
410.6,1.231704882
411.6,1.267789165
412.6,1.304712523
413.6,1.34248397
414.6,1.381112006
415.6,1.420604573
416.6,1.460969011
417.6,1.50221201
418.6,1.544339556
419.6,1.587356882
420.6,1.631268416
421.6,1.676077717
422.6,1.721787427
423.6,1.768399206
424.6,1.815913667
425.6,1.864330322
426.6,1.913647507
427.6,1.96386232
428.6,2.014970551
429.6,2.066966611
430.6,2.119843461
431.6,2.173592538
432.6,2.228203681
433.6,2.283665053
434.6,2.339963069
435.6,2.397082311
436.6,2.455005457
437.6,2.513713198
438.6,2.57318416
439.6,2.633394827
440.6,2.694319459
441.6,2.755930018
442.6,2.818196089
443.6,2.881084804
444.6,2.944560771
445.6,3.008586
446.6,3.073119835
447.6,3.138118887
448.6,3.203536973
449.6,3.269325058
450.6,3.335431199
451.6,3.401800499
452.6,3.468375061
453.6,3.535093955
454.6,3.601893189
455.6,3.668705683
456.6,3.73546126
457.6,3.802086643
458.6,3.868505457
459.6,3.93463825
460.6,4.000402519
461.6,4.065712753
462.6,4.130480483
463.6,4.194614355
464.6,4.258020208
465.6,4.320601175
466.6,4.382257794
467.6,4.442888144
468.6,4.502387989
469.6,4.560650948
470.6,4.617568681
471.6,4.673031096
472.6,4.726926572
473.6,4.779142211
474.6,4.8295641
475.6,4.878077606
476.6,4.924567683
477.6,4.968919205
478.6,5.011017318
479.6,5.050747819
480.6,5.087997547
481.6,5.122654804
482.6,5.154609784
483.6,5.183755036
484.6,5.209985929
485.6,5.233201144
486.6,5.253303177
487.6,5.270198857
488.6,5.283799872
489.6,5.29402331
490.6,5.300792197
491.6,5.304036052
492.6,5.303691431
493.6,5.299702475
494.6,5.292021456
495.6,5.280609305
496.6,5.265436134
497.6,5.24648174
498.6,5.223736089
499.6,5.197199771
500.6,5.166884431
501.6,5.132813161
502.6,5.095020856
503.6,5.053554528
504.6,5.00847357
505.6,4.959849965
506.6,4.907768446
507.6,4.852326588
508.6,4.793634839
509.6,4.731816477
510.6,4.667007503
511.6,4.599356456
512.6,4.52902414
513.6,4.456183291
514.6,4.381018143
515.6,4.303723927
516.6,4.224506278
517.6,4.143580565
518.6,4.061171141
519.6,3.977510512
520.6,3.892838434
521.6,3.807400937
522.6,3.721449283
523.6,3.635238865
524.6,3.549028047
525.6,3.463076964
526.6,3.377646278
527.6,3.292995904
528.6,3.209383719
529.6,3.127064258
530.6,3.046287412
531.6,2.967297139
532.6,2.890330189
533.6,2.815614878
534.6,2.743369894
535.6,2.673803168
536.6,2.607110814
537.6,2.543476137
538.6,2.483068745
539.6,2.426043747
540.6,2.372541066
541.6,2.322684854
542.6,2.276583039
543.6,2.234326989
544.6,2.195991301
545.6,2.161633727
546.6,2.131295222
547.6,2.105000122
548.6,2.082756447
549.6,2.064556324
550.6,2.050376521
551.6,2.040179091
552.6,2.033912109
553.6,2.031510499
554.6,2.032896931
555.6,2.037982788
556.6,2.046669175
557.6,2.058847969
558.6,2.07440289
559.6,2.093210583
560.6,2.115141686
561.6,2.140061893
562.6,2.167832977
563.6,2.19831377
564.6,2.231361095
565.6,2.266830632
566.6,2.304577711
567.6,2.344458031
568.6,2.386328295
569.6,2.430046756
570.6,2.475473678
571.6,2.522471703
572.6,2.570906139
573.6,2.620645148
574.6,2.671559867
575.6,2.723524442
576.6,2.776415996
577.6,2.830114527
578.6,2.884502761
579.6,2.939465938
580.6,2.994891574
581.6,3.050669185
582.6,3.106689981
583.6,3.162846553
584.6,3.219032552
585.6,3.275142356
586.6,3.331070763
587.6,3.386712675
588.6,3.441962823
589.6,3.496715494
590.6,3.550864305
591.6,3.604301995
592.6,3.656920259
593.6,3.708609614
594.6,3.75925931
595.6,3.808757275
596.6,3.856990104
597.6,3.903843087
598.6,3.949200279
599.6,3.992944612
600.6,4.034958046
601.6,4.075121756
602.6,4.113316365
603.6,4.149422208
604.6,4.183319632
605.6,4.214889336
606.6,4.24401274
607.6,4.270572385
608.6,4.294452367
609.6,4.315538795
610.6,4.333720281
611.6,4.348888448
612.6,4.360938465
613.6,4.369769601
614.6,4.375285794
615.6,4.377396234
616.6,4.376015966
617.6,4.371066486
618.6,4.362476356
619.6,4.350181809
620.6,4.334127357
621.6,4.314266387
622.6,4.290561746
623.6,4.262986308
624.6,4.231523519
625.6,4.196167911
626.6,4.156925586
627.6,4.113814654
628.6,4.066865638
629.6,4.016121812
630.6,3.961639494
631.6,3.903488272
632.6,3.84175116
633.6,3.776524687
634.6,3.707918897
635.6,3.636057274
636.6,3.561076581
637.6,3.483126595
638.6,3.402369764
639.6,3.318980759
640.6,3.233145926
641.6,3.145062647
642.6,3.054938596
643.6,2.962990907
644.6,2.869445235
645.6,2.774534743
646.6,2.678498991
647.6,2.581582751
648.6,2.484034752
649.6,2.38610636
650.6,2.288050202
651.6,2.190118752
652.6,2.092562883
653.6,1.995630402
654.6,1.899564581
655.6,1.804602696
656.6,1.710974589
657.6,1.618901277
658.6,1.528593602
659.6,1.440250966
660.6,1.354060135
661.6,1.270194148
662.6,1.188811343
663.6,1.110054493
664.6,1.034050087
665.6,0.960907749
666.6,0.890719812
667.6,0.823561043
668.6,0.759488538
669.6,0.69854177
670.6,0.640742802
671.6,0.586096663
672.6,0.534591869
673.6,0.486201095
674.6,0.440881984
675.6,0.398578078
676.6,0.359219859
677.6,0.32272589
678.6,0.289004031
679.6,0.257952719
680.6,0.229462293
681.6,0.20341634
682.6,0.179693056
683.6,0.158166582
684.6,0.138708326
685.6,0.121188227
686.6,0.105475964
687.6,0.091442091
688.6,0.078959079
689.6,0.067902272
690.6,0.058150728
691.6,0.049587958
692.6,0.042102547
693.6,0.035588667
694.6,0.029946472
695.6,0.025082383
696.6,0.020909275
697.6,0.017346554
698.6,0.014320158
699.6,0.011762461
700.6,0.009612115
701.6,0.007813829
702.6,0.006318093
703.6,0.00508086
704.6,0.004063207
705.6,0.003230958
706.6,0.002554311
707.6,0.002007451
708.6,0.001568167
709.6,0.001217482
710.6,0.000939293
711.6,0.000720035
712.6,0.000548356
713.6,0.000414831
714.6,0.000311689
715.6,0.000232571
716.6,0.00017231
717.6,0.000126743
718.6,0.000092542
719.6,0.000067064
720.6,0.000048229
721.6,0.000034414
722.6,0.000024361
723.6,0.000017105
724.6,0.000011911
725.6,0.000008225
726.6,0.00000563
727.6,0.000003821
728.6,0.00000257
729.6,0.000001713
730.6,0.000001131
731.6,0.00000074
732.6,0.000000479
733.6,0.000000307
734.6,0.000000195
735.6,0.000000123
736.6,0.000000076
737.6,0.000000047
738.6,0.000000029
739.6,0.000000017
740.6,0.00000001
741.6,0.000000006
742.6,0.000000004
743.6,0.000000002
744.6,0.000000001
745.6,0.000000001
746.6,0
747.6,0
748.6,0
749.6,0
750.6,0
751.6,0
752.6,0
753.6,0
754.6,0
755.6,0
756.6,0
757.6,0
758.6,0
759.6,0
760.6,0
761.6,0
762.6,0
763.6,0
764.6,0
765.6,0
766.6,0
767.6,0
768.6,0
769.6,0
770.6,0
771.6,0
772.6,0
773.6,0
774.6,0
775.6,0
776.6,0
777.6,0
778.6,0
779.6,0
780.6,0
781.6,0
782.6,0
783.6,0
784.6,0
785.6,0
786.6,0
787.6,0
788.6,0
789.6,0
790.6,0
791.6,0
792.6,0
793.6,0
794.6,0
795.6,0
796.6,0
797.6,0
798.6,0
799.6,0
